date,open,close,high,low,volume
2024-01-02,2.7,2.73,2.73,2.69,700299.92
2024-01-03,2.73,2.76,2.77,2.73,903751.8
2024-01-04,2.75,2.74,2.76,2.72,739185.88
2024-01-05,2.73,2.72,2.76,2.7,534897.08
2024-01-08,2.71,2.69,2.72,2.68,602006.79
2024-01-09,2.7,2.74,2.76,2.69,814151.9
2024-01-10,2.74,2.71,2.74,2.7,499583.33
2024-01-11,2.7,2.7,2.73,2.68,491613.35
2024-01-12,2.69,2.7,2.73,2.69,480581.46
2024-01-15,2.7,2.7,2.73,2.69,350270.11
2024-01-16,2.7,2.69,2.71,2.65,556800.61
2024-01-17,2.69,2.63,2.7,2.63,394575.25
2024-01-18,2.63,2.62,2.63,2.54,787262.91
2024-01-19,2.62,2.61,2.64,2.59,498361.09
2024-01-22,2.61,2.52,2.62,2.49,788120.85
2024-01-23,2.51,2.54,2.57,2.46,655325.41
2024-01-24,2.57,2.64,2.64,2.55,859877.22
2024-01-25,2.64,2.69,2.7,2.63,837238.15
2024-01-26,2.69,2.71,2.73,2.68,632011.35
2024-01-29,2.72,2.7,2.74,2.7,619382.62
2024-01-30,2.7,2.66,2.73,2.66,697484.14
2024-01-31,2.66,2.63,2.68,2.61,685147.67
2024-02-01,2.61,2.65,2.67,2.58,766460.97
2024-02-02,2.66,2.59,2.68,2.52,753723.76
2024-02-05,2.59,2.52,2.6,2.46,1109447.2
2024-02-06,2.52,2.64,2.64,2.51,1029536.38
2024-02-07,2.64,2.65,2.7,2.61,1175818.05
2024-02-08,2.65,2.68,2.69,2.64,1103632.03
2024-02-19,2.7,2.73,2.73,2.69,918382.59
2024-02-20,2.73,2.74,2.74,2.71,520962.9
2024-02-21,2.73,2.77,2.8,2.73,768546.4
2024-02-22,2.76,2.79,2.79,2.75,542294.19
2024-02-23,2.8,2.79,2.81,2.77,500965.99
2024-02-26,2.8,2.76,2.81,2.76,692395.28
2024-02-27,2.77,2.79,2.8,2.75,626850.35
2024-02-28,2.79,2.76,2.81,2.76,721082.26
2024-02-29,2.78,2.84,2.84,2.77,1207565.58
2024-03-01,2.83,2.85,2.87,2.83,920474.52
2024-03-04,2.86,2.88,2.88,2.84,1069817.71
2024-03-05,2.87,2.89,2.9,2.86,1001115.36
2024-03-06,2.9,2.89,2.91,2.89,705219.55
2024-03-07,2.9,2.95,3.0,2.89,1163854.37
2024-03-08,2.96,2.97,2.98,2.93,772902.6
2024-03-11,2.96,2.97,2.99,2.94,796275.87
2024-03-12,2.97,2.94,2.97,2.92,845653.09
2024-03-13,2.93,2.95,2.97,2.89,942903.8
2024-03-14,2.97,2.95,2.99,2.94,816552.3
2024-03-15,2.95,3.05,3.06,2.94,1212761.2
2024-03-18,3.06,3.06,3.08,3.02,931230.91
2024-03-19,3.06,3.06,3.1,3.05,912286.63
2024-03-20,3.05,3.06,3.07,3.03,754075.04
2024-03-21,3.07,3.1,3.11,3.06,1001667.16
2024-03-22,3.1,3.05,3.1,3.02,737625.53
2024-03-25,3.03,3.06,3.11,3.03,1088778.18
2024-03-26,3.08,3.06,3.09,2.99,1031785.15
2024-03-27,3.06,3.02,3.06,3.02,698230.81
2024-03-28,3.02,3.08,3.12,3.01,1080785.7
2024-03-29,3.09,3.11,3.12,3.08,816663.3
2024-04-01,3.16,3.16,3.19,3.14,976810.67
2024-04-02,3.16,3.2,3.22,3.16,1066237.98
2024-04-03,3.23,3.28,3.31,3.21,1405241.26
2024-04-08,3.3,3.26,3.37,3.24,1884094.31
2024-04-09,3.24,3.25,3.28,3.22,1369378.86
2024-04-10,3.25,3.26,3.28,3.22,1176956.16
2024-04-11,3.23,3.29,3.35,3.19,1290568.47
2024-04-12,3.29,3.28,3.32,3.27,849718.85
2024-04-15,3.31,3.28,3.34,3.21,1319669.36
2024-04-16,3.27,3.2,3.3,3.19,1452359.33
2024-04-17,3.21,3.29,3.3,3.2,1090279.97
2024-04-18,3.27,3.31,3.32,3.26,1190025.14
2024-04-19,3.29,3.29,3.37,3.28,1197643.48
2024-04-22,3.31,3.23,3.35,3.22,1196812.85
2024-04-23,3.23,3.08,3.24,3.07,1930466.76
2024-04-24,3.1,3.15,3.17,3.07,1113137.01
2024-04-25,3.16,3.22,3.25,3.12,1072453.99
2024-04-26,3.21,3.26,3.27,3.21,912401.24
2024-04-29,3.27,3.19,3.28,3.12,1257789.64
2024-04-30,3.25,3.39,3.49,3.25,2818219.3
2024-05-06,3.39,3.4,3.42,3.29,2051353.94
2024-05-07,3.39,3.46,3.48,3.39,2275165.76
2024-05-08,3.44,3.4,3.44,3.36,1149640.59
2024-05-09,3.4,3.48,3.48,3.4,1407364.91
2024-05-10,3.5,3.55,3.55,3.46,1248655.51
2024-05-13,3.5,3.51,3.55,3.47,1008576.83
2024-05-14,3.56,3.53,3.58,3.5,926620.4
2024-05-15,3.5,3.48,3.55,3.47,768308.32
2024-05-16,3.52,3.52,3.56,3.48,941182.26
2024-05-17,3.51,3.59,3.59,3.5,960256.68
2024-05-20,3.64,3.65,3.69,3.58,1597375.55
2024-05-21,3.73,3.6,3.8,3.58,2377346.97
2024-05-22,3.63,3.55,3.65,3.53,1447520.0
2024-05-23,3.47,3.48,3.53,3.42,1073524.4
2024-05-24,3.48,3.51,3.55,3.47,813483.35
2024-05-27,3.52,3.63,3.64,3.52,1287937.22
2024-05-28,3.63,3.61,3.67,3.6,955058.14
2024-05-29,3.62,3.72,3.73,3.59,1394294.85
2024-05-30,3.78,3.69,3.79,3.68,1559319.37
2024-05-31,3.68,3.65,3.72,3.64,1142259.72
2024-06-03,3.63,3.61,3.69,3.56,1305189.92
2024-06-04,3.63,3.68,3.7,3.59,1123479.15
2024-06-05,3.68,3.59,3.68,3.58,1193825.15
2024-06-06,3.63,3.63,3.65,3.59,1140283.46
2024-06-07,3.63,3.62,3.65,3.56,960897.58
2024-06-11,3.56,3.56,3.6,3.5,1066457.59
2024-06-12,3.56,3.57,3.61,3.54,978976.0
2024-06-13,3.56,3.5,3.6,3.46,1008464.37
2024-06-14,3.49,3.54,3.56,3.47,797671.06
2024-06-17,3.55,3.51,3.64,3.51,990960.25
2024-06-18,3.52,3.58,3.61,3.5,950784.81
2024-06-19,3.58,3.58,3.63,3.57,828312.39
2024-06-20,3.62,3.6,3.7,3.56,1234913.66
2024-06-21,3.61,3.61,3.63,3.57,746346.36
2024-06-24,3.59,3.51,3.61,3.49,959768.75
2024-06-25,3.53,3.58,3.64,3.52,1012241.21
2024-06-26,3.57,3.62,3.63,3.53,656955.12
2024-06-27,3.63,3.51,3.64,3.49,816841.31
2024-06-28,3.49,3.61,3.64,3.48,989271.61
2024-07-01,3.6,3.67,3.68,3.6,872420.77
2024-07-02,3.67,3.68,3.71,3.64,1042945.65
2024-07-03,3.69,3.73,3.74,3.68,919425.28
2024-07-04,3.75,3.71,3.82,3.71,1242167.84
2024-07-05,3.73,3.78,3.79,3.69,851820.72
2024-07-08,3.76,3.8,3.82,3.76,1003545.48
2024-07-09,3.82,3.85,3.89,3.8,1723846.35
2024-07-10,3.86,3.79,3.89,3.76,1381071.01
2024-07-11,3.82,3.86,3.88,3.78,1253588.37
2024-07-12,3.86,3.85,3.91,3.83,994550.8
2024-07-15,3.84,3.84,3.89,3.79,872071.02
2024-07-16,3.83,3.83,3.87,3.81,766754.18
2024-07-17,3.85,3.72,3.86,3.68,1147778.28
2024-07-18,3.72,3.7,3.72,3.64,999965.22
2024-07-19,3.67,3.63,3.67,3.6,1137129.29
2024-07-22,3.62,3.56,3.65,3.52,1020333.09
2024-07-23,3.55,3.37,3.56,3.36,1451687.5
2024-07-24,3.37,3.34,3.4,3.31,1428651.21
2024-07-25,3.3,3.29,3.33,3.26,1057990.91
2024-07-26,3.3,3.42,3.43,3.29,1216426.3
2024-07-29,3.42,3.44,3.48,3.41,962618.95
2024-07-30,3.43,3.34,3.44,3.31,837074.75
2024-07-31,3.34,3.43,3.44,3.34,879026.91
2024-08-01,3.48,3.44,3.49,3.43,773781.24
2024-08-02,3.41,3.38,3.43,3.37,589821.64
2024-08-05,3.36,3.3,3.37,3.3,816333.64
2024-08-06,3.31,3.3,3.34,3.26,801047.84
2024-08-07,3.3,3.3,3.34,3.26,598454.51
2024-08-08,3.3,3.35,3.37,3.28,633568.44
2024-08-09,3.38,3.34,3.43,3.33,672567.68
2024-08-12,3.33,3.33,3.36,3.31,605566.94
2024-08-13,3.34,3.36,3.39,3.33,493612.28
2024-08-14,3.36,3.3,3.37,3.3,476156.99
2024-08-15,3.31,3.35,3.37,3.29,590970.7
2024-08-16,3.36,3.35,3.4,3.33,659486.26
2024-08-19,3.38,3.43,3.45,3.37,793945.29
2024-08-20,3.44,3.36,3.45,3.34,628399.35
2024-08-21,3.39,3.41,3.42,3.36,919835.64
2024-08-22,3.43,3.46,3.46,3.4,965221.42
2024-08-23,3.44,3.48,3.49,3.41,757483.49
2024-08-26,3.48,3.5,3.53,3.44,1074818.69
2024-08-27,3.48,3.51,3.53,3.48,708937.61
2024-08-28,3.5,3.52,3.57,3.49,866193.04
2024-08-29,3.5,3.49,3.54,3.48,625057.87
2024-08-30,3.48,3.48,3.53,3.44,1063278.24
2024-09-02,3.48,3.49,3.53,3.47,922034.42
2024-09-03,3.48,3.52,3.54,3.48,679248.88
2024-09-04,3.5,3.42,3.5,3.39,1002751.23
2024-09-05,3.42,3.42,3.47,3.37,928280.03
2024-09-06,3.44,3.39,3.45,3.38,616010.75
2024-09-09,3.37,3.32,3.39,3.3,793319.71
2024-09-10,3.33,3.31,3.34,3.26,801949.17
2024-09-11,3.3,3.29,3.31,3.27,470442.38
2024-09-12,3.3,3.32,3.34,3.29,529434.25
2024-09-13,3.34,3.31,3.38,3.31,517183.17
2024-09-18,3.32,3.33,3.34,3.27,552794.5
2024-09-19,3.32,3.48,3.48,3.25,1178636.22
2024-09-20,3.45,3.53,3.54,3.43,950118.54
2024-09-23,3.52,3.58,3.59,3.51,1046941.54
2024-09-24,3.58,3.65,3.66,3.55,1245172.03
2024-09-25,3.69,3.68,3.75,3.66,1224751.81
2024-09-26,3.68,3.82,3.82,3.65,1225112.67
2024-09-27,3.86,3.86,3.91,3.82,861021.39
2024-09-30,3.96,4.15,4.2,3.92,2322762.24
2024-10-08,4.54,4.19,4.55,4.05,3114839.52
2024-10-09,4.12,3.84,4.12,3.83,2089895.6
2024-10-10,3.87,4.01,4.08,3.82,1928384.5
2024-10-11,4.09,3.96,4.09,3.92,1284133.87
2024-10-14,4.03,4.23,4.27,4.0,2384516.8
2024-10-15,4.19,3.99,4.2,3.99,1891345.22
2024-10-16,3.94,3.99,4.01,3.93,1067595.91
2024-10-17,4.01,3.93,4.04,3.92,946018.1
2024-10-18,3.92,3.94,4.01,3.89,1442271.58
2024-10-21,3.97,3.99,4.02,3.92,1237449.55
2024-10-22,4.0,4.07,4.07,3.95,1330023.14
2024-10-23,4.07,4.01,4.08,3.98,1164468.6
2024-10-24,3.99,4.04,4.05,3.93,1075823.32
2024-10-25,4.01,3.93,4.02,3.91,1500167.86
2024-10-28,3.95,4.05,4.05,3.93,1723337.81
2024-10-29,4.07,3.96,4.09,3.93,1406491.46
2024-10-30,3.94,3.9,3.97,3.85,1350003.47
2024-10-31,3.88,3.9,3.92,3.85,1177762.77
2024-11-01,3.89,3.98,4.03,3.86,1764594.96
2024-11-04,4.0,4.01,4.01,3.93,1209832.89
2024-11-05,4.01,4.13,4.13,4.0,1625290.34
2024-11-06,4.18,4.23,4.29,4.13,2087587.68
2024-11-07,4.2,4.34,4.34,4.14,1729389.71
2024-11-08,4.42,4.22,4.44,4.18,1955996.9
2024-11-11,4.2,4.15,4.2,4.07,1374574.26
2024-11-12,4.15,4.08,4.18,4.05,1169027.02
2024-11-13,4.05,4.08,4.12,4.04,916425.53
2024-11-14,4.07,4.01,4.1,4.01,837858.53
2024-11-15,4.02,3.99,4.07,3.99,816848.6
2024-11-18,3.92,3.94,4.03,3.85,1556989.57
2024-11-19,3.95,3.99,4.0,3.92,837411.98
2024-11-20,4.01,3.96,4.04,3.95,980754.9
2024-11-21,3.95,3.94,3.98,3.9,1052769.0
2024-11-22,3.94,3.81,3.96,3.81,1125135.25
2024-11-25,3.85,3.79,3.85,3.76,857244.48
2024-11-26,3.79,3.78,3.81,3.76,706581.55
2024-11-27,3.77,3.82,3.83,3.72,747148.14
2024-11-28,3.83,3.79,3.83,3.77,762043.33
2024-11-29,3.79,3.86,3.89,3.77,1136584.7
2024-12-02,3.86,3.87,3.92,3.83,1122760.06
2024-12-03,3.86,3.87,3.88,3.82,701205.03
2024-12-04,3.88,3.87,3.91,3.85,933879.4
2024-12-05,3.87,3.84,3.87,3.81,759681.54
2024-12-06,3.83,3.93,3.94,3.82,1147581.14
2024-12-09,3.93,3.88,3.96,3.87,1018808.65
2024-12-10,3.97,3.89,4.01,3.89,1416087.19
2024-12-11,3.9,3.97,4.0,3.88,1800935.2
2024-12-12,4.02,3.99,4.05,3.95,1470547.08
2024-12-13,3.97,3.85,3.97,3.85,1800220.89
2024-12-16,3.85,3.81,3.88,3.8,1120671.79
2024-12-17,3.81,3.8,3.84,3.79,1101467.38
2024-12-18,3.81,3.79,3.86,3.79,1430936.38
2024-12-19,3.78,3.79,3.79,3.71,1300321.83
2024-12-20,3.78,3.72,3.79,3.71,1117157.32
2024-12-23,3.74,3.74,3.79,3.72,1211480.19
2024-12-24,3.74,3.78,3.79,3.73,895570.24
2024-12-25,3.79,3.78,3.79,3.75,583168.77
2024-12-26,3.77,3.76,3.79,3.74,564805.97
2024-12-27,3.76,3.78,3.8,3.76,801179.75
2024-12-30,3.78,3.82,3.83,3.77,897693.65
2024-12-31,3.83,3.78,3.84,3.77,1181635.57
2025-01-02,3.78,3.78,3.89,3.76,2024943.32
2025-01-03,3.78,3.74,3.86,3.73,1530979.18
2025-01-06,3.73,3.81,3.85,3.71,1355869.37
2025-01-07,3.82,3.9,3.9,3.78,1296377.39
2025-01-08,3.91,3.79,3.91,3.74,1514447.42
2025-01-09,3.78,3.81,3.83,3.75,934298.62
2025-01-10,3.81,3.77,3.86,3.77,964643.02
2025-01-13,3.75,3.79,3.8,3.72,1028103.06
2025-01-14,3.78,3.86,3.86,3.76,1149580.02
2025-01-15,3.84,3.86,3.87,3.8,913720.31
2025-01-16,3.88,3.95,3.95,3.87,1541482.49
2025-01-17,3.96,4.04,4.05,3.92,1605936.84
2025-01-20,4.07,3.96,4.08,3.95,1590266.77
2025-01-21,3.97,3.88,3.99,3.87,1194876.69
2025-01-22,3.88,3.89,3.91,3.86,806449.76
2025-01-23,3.91,3.86,3.92,3.85,1445614.28
2025-01-24,3.85,3.89,3.91,3.84,1023459.93
2025-01-27,3.89,3.92,3.95,3.89,1025476.1
2025-02-05,3.94,3.88,3.95,3.86,1082874.31
2025-02-06,3.87,3.86,3.9,3.84,1190363.46
2025-02-07,3.86,3.98,3.99,3.82,1970087.78
2025-02-10,3.97,3.94,4.01,3.92,1236000.42
2025-02-11,3.94,3.91,3.96,3.9,921463.01
2025-02-12,3.91,3.83,3.92,3.81,1425751.95
2025-02-13,3.82,3.79,3.85,3.79,962452.17
2025-02-14,3.79,3.79,3.82,3.77,914021.24
