date,open,close,high,low,volume
2024-01-02,44.45,43.53,44.45,43.44,4653.95
2024-01-03,43.45,42.74,43.85,42.64,4622.53
2024-01-04,42.87,42.4,42.87,42.06,3517.08
2024-01-05,42.29,41.96,43.23,41.74,4981.58
2024-01-08,42.37,40.71,42.37,40.65,3880.53
2024-01-09,40.62,40.44,41.73,40.09,4225.02
2024-01-10,40.18,39.65,40.53,39.08,5087.33
2024-01-11,40.15,40.92,40.95,39.78,5787.67
2024-01-12,40.57,39.97,41.03,39.93,4595.29
2024-01-15,40.56,40.77,41.77,39.34,8109.86
2024-01-16,40.63,40.47,40.72,39.46,6200.75
2024-01-17,40.31,38.99,40.46,38.99,4107.01
2024-01-18,38.98,38.97,39.54,37.99,5613.69
2024-01-19,39.08,38.22,39.56,38.2,4315.96
2024-01-22,38.22,35.51,38.23,35.25,6492.32
2024-01-23,35.72,35.4,35.85,34.82,5684.54
2024-01-24,35.43,35.38,35.75,33.8,6695.35
2024-01-25,35.27,36.89,37.27,35.01,6312.11
2024-01-26,36.75,35.79,37.27,35.62,5642.35
2024-01-29,36.67,35.03,37.09,35.0,6170.69
2024-01-30,34.63,33.72,35.05,33.53,5428.48
2024-01-31,33.21,30.73,33.59,30.71,7900.41
2024-02-01,31.2,30.61,31.33,30.12,7486.64
2024-02-02,30.43,28.06,31.17,27.12,12167.3
2024-02-05,27.84,23.75,28.01,22.45,18115.35
2024-02-06,23.12,24.01,24.71,21.48,14931.27
2024-02-07,23.86,22.24,24.13,21.89,16753.29
2024-02-08,22.5,24.76,24.86,21.89,15765.22
2024-02-19,24.62,25.55,25.65,24.57,23027.97
2024-02-20,25.31,26.01,26.1,24.87,15494.23
2024-02-21,25.74,26.67,28.04,25.4,20381.31
2024-02-22,26.67,27.56,27.72,26.67,16026.4
2024-02-23,27.78,28.58,28.82,27.36,18909.38
2024-02-26,28.42,29.44,30.63,28.17,20244.55
2024-02-27,29.37,31.32,31.32,29.19,17856.68
2024-02-28,31.16,27.63,32.08,27.43,25336.2
2024-02-29,27.51,29.32,29.83,27.06,19884.25
2024-03-01,29.24,30.19,30.43,29.24,15919.04
2024-03-04,30.23,30.21,31.02,29.32,11907.6
2024-03-05,29.83,28.94,30.14,28.74,13446.17
2024-03-06,29.33,29.39,29.75,28.55,9260.91
2024-03-07,29.44,29.04,30.28,28.89,10808.71
2024-03-08,29.06,29.52,29.72,28.53,8386.76
2024-03-11,29.27,29.57,29.61,28.84,10865.67
2024-03-12,29.73,30.41,30.62,29.68,12872.64
2024-03-13,30.82,30.63,31.32,30.22,12752.96
2024-03-14,30.71,29.63,30.76,29.04,10970.45
2024-03-15,29.66,31.01,31.03,29.36,11541.12
2024-03-18,30.98,31.79,31.9,30.83,13413.42
2024-03-19,31.67,31.93,32.41,31.63,10410.79
2024-03-20,31.62,32.79,33.31,31.35,13658.43
2024-03-21,32.66,32.02,33.3,31.7,12261.11
2024-03-22,32.02,31.42,32.72,31.31,11644.97
2024-03-25,31.34,29.92,31.42,29.73,11676.42
2024-03-26,29.92,29.49,30.53,28.95,9221.95
2024-03-27,29.29,27.85,30.21,27.65,8999.4
2024-03-28,27.92,28.54,29.1,27.66,8391.74
2024-03-29,28.53,28.63,28.84,27.96,7307.28
2024-04-01,29.02,29.38,29.46,28.69,7568.93
2024-04-02,29.34,28.93,29.44,28.58,7104.29
2024-04-03,28.84,28.54,28.92,27.93,7605.21
2024-04-08,28.32,26.14,28.83,26.03,11573.81
2024-04-09,26.15,26.73,26.81,26.02,12523.46
2024-04-10,26.73,25.13,26.73,24.8,13500.29
2024-04-11,25.13,24.94,25.95,24.67,10995.59
2024-04-12,24.86,24.45,25.4,24.29,10987.19
2024-04-15,24.07,23.0,24.62,22.37,13603.65
2024-04-16,23.01,20.56,23.05,20.39,16745.0
2024-04-17,20.85,22.21,22.28,20.85,14493.42
2024-04-18,22.2,21.95,22.5,21.4,9704.65
2024-04-19,21.66,21.46,22.14,21.3,7130.71
2024-04-22,21.48,21.5,21.81,20.44,9475.72
2024-04-23,21.88,22.66,22.75,21.6,14794.63
2024-04-24,22.66,23.26,23.26,22.33,9855.0
2024-04-25,23.61,23.06,23.61,22.96,7247.41
2024-04-26,23.06,23.37,23.47,22.71,9145.14
2024-04-29,23.72,24.26,24.29,23.37,8696.36
2024-04-30,23.78,22.97,23.85,22.56,13009.3
2024-05-06,23.2,23.39,23.73,23.17,8040.31
2024-05-07,23.63,24.12,24.19,23.15,10121.57
2024-05-08,24.39,23.4,24.39,23.24,8761.41
2024-05-09,23.4,24.0,24.14,23.4,6903.61
2024-05-10,24.05,22.98,24.24,22.98,8729.58
2024-05-13,22.87,21.73,22.87,21.58,9620.25
2024-05-14,21.85,21.95,22.32,21.76,4988.12
2024-05-15,21.93,21.75,22.77,21.57,7597.4
2024-05-16,22.07,21.99,22.61,21.75,6895.54
2024-05-17,22.12,22.57,22.65,21.88,6368.16
2024-05-20,22.65,22.27,22.94,21.92,8726.87
2024-05-21,22.2,21.96,22.4,21.89,4642.17
2024-05-22,22.18,22.76,22.77,21.96,9780.29
2024-05-23,22.77,23.16,23.46,22.43,12436.86
2024-05-24,23.36,22.1,23.4,21.99,10466.92
2024-05-27,22.1,22.82,23.05,21.43,11289.67
2024-05-28,22.85,23.09,24.34,22.47,16453.07
2024-05-29,22.86,23.17,23.81,22.78,12860.59
2024-05-30,22.91,25.41,26.73,22.38,38708.49
2024-05-31,25.06,25.06,25.46,24.66,26385.26
2024-06-03,25.09,24.45,25.35,23.93,18430.15
2024-06-04,24.58,23.06,24.58,22.57,17399.06
2024-06-05,22.96,23.13,24.57,22.45,17127.6
2024-06-06,23.57,22.6,24.86,21.99,18333.27
2024-06-07,22.37,21.76,23.09,21.56,17580.77
2024-06-11,21.94,22.96,23.07,20.88,16303.56
2024-06-12,23.0,22.98,23.21,22.67,10082.63
2024-06-13,23.07,27.58,27.58,22.9,37826.89
2024-06-14,31.1,33.09,33.09,29.83,102678.18
2024-06-17,31.79,34.37,36.79,30.73,97303.48
2024-06-18,35.78,41.24,41.24,35.78,108781.97
2024-06-19,39.17,42.51,44.55,37.16,106915.89
2024-06-20,41.77,51.01,51.01,41.77,79231.93
2024-06-21,53.08,48.5,53.31,46.42,104876.59
2024-06-24,48.2,41.33,48.39,41.11,92440.7
2024-06-25,41.46,40.05,42.21,39.25,58149.53
2024-06-26,39.52,40.1,40.34,38.07,54895.36
2024-06-27,38.7,37.4,39.1,36.86,57689.43
2024-06-28,36.9,35.83,37.7,35.74,45463.61
2024-07-01,35.24,35.92,35.92,34.11,39068.38
2024-07-02,35.68,35.07,36.49,34.59,36850.83
2024-07-03,35.3,35.02,36.37,33.32,52373.19
2024-07-04,34.46,31.65,34.46,31.65,42205.38
2024-07-05,31.64,31.1,32.11,30.46,32840.54
2024-07-08,31.25,30.62,32.42,30.62,33411.61
2024-07-09,29.98,32.09,32.34,29.7,41645.19
2024-07-10,32.17,31.26,32.33,30.83,32008.13
2024-07-11,32.09,32.12,32.25,31.04,32292.21
2024-07-12,31.73,31.18,31.9,30.98,21626.15
2024-07-15,31.72,30.74,32.21,30.74,21174.79
2024-07-16,30.46,31.21,31.29,29.8,22884.59
2024-07-17,31.07,29.23,31.27,29.2,26846.09
2024-07-18,28.93,29.22,29.6,27.76,27866.42
2024-07-19,29.02,35.07,35.07,28.83,62899.06
2024-07-22,36.48,34.72,38.38,34.72,96255.09
2024-07-23,34.59,32.54,35.27,32.42,60115.86
2024-07-24,33.2,33.41,35.53,33.13,63022.34
2024-07-25,31.94,31.03,32.71,30.37,48091.75
