date,open,close,high,low,volume
2024-01-02,44.67,44.26,45.45,44.22,1134.37
2024-01-03,44.11,43.85,44.66,43.23,999.48
2024-01-04,43.71,43.57,43.88,43.2,772.05
2024-01-05,44.44,42.65,44.54,42.53,1201.11
2024-01-08,42.72,41.94,42.78,41.76,1474.83
2024-01-09,41.54,42.47,43.13,41.54,986.0
2024-01-10,42.21,41.45,42.45,41.42,1219.35
2024-01-11,41.27,42.34,42.41,41.14,753.89
2024-01-12,43.29,41.39,43.29,41.17,1138.98
2024-01-15,41.48,41.35,41.92,40.78,1128.79
2024-01-16,42.29,41.45,42.29,40.79,1292.07
2024-01-17,41.08,40.32,41.77,40.31,839.7
2024-01-18,40.14,38.63,40.4,37.5,4479.99
2024-01-19,38.52,38.57,39.64,38.45,1998.85
2024-01-22,38.56,35.35,38.56,35.08,3260.37
2024-01-23,34.96,34.52,36.17,34.07,4175.27
2024-01-24,34.31,34.63,35.23,33.21,2320.28
2024-01-25,35.02,36.69,36.78,34.53,2174.17
2024-01-26,36.41,36.3,37.19,36.14,1206.73
2024-01-29,36.3,34.6,36.8,34.47,1719.76
2024-01-30,34.1,33.44,34.74,33.31,1223.67
2024-01-31,33.03,30.59,33.37,30.47,4152.53
2024-02-01,30.54,30.6,31.47,29.88,2805.96
2024-02-02,33.02,29.16,33.02,27.94,6045.07
2024-02-05,28.16,24.43,29.91,23.33,11131.4
2024-02-06,24.03,24.57,26.02,21.44,7884.35
2024-02-07,24.52,22.97,24.96,22.65,7560.2
2024-02-08,23.56,27.56,27.56,22.73,5181.43
2024-02-19,28.6,29.78,30.98,28.52,4978.45
2024-02-20,29.13,29.48,29.52,28.65,3562.9
2024-02-21,28.65,29.94,31.06,28.17,4102.84
2024-02-22,29.87,30.38,30.96,29.35,2668.4
2024-02-23,32.48,33.77,35.94,32.08,6094.8
2024-02-26,33.77,34.3,34.95,32.88,5405.34
2024-02-27,34.4,34.98,35.15,33.62,4234.62
2024-02-28,34.9,31.17,35.23,30.71,8371.47
2024-02-29,30.79,32.1,32.82,30.79,5374.24
2024-03-01,33.02,33.45,33.55,32.27,3939.09
2024-03-04,33.47,32.85,33.89,31.56,4304.88
2024-03-05,32.61,31.96,33.06,31.87,2833.42
2024-03-06,31.83,31.41,32.23,31.17,4581.27
2024-03-07,31.8,30.82,32.12,30.72,3565.32
2024-03-08,31.33,31.28,31.5,30.65,2601.94
2024-03-11,31.12,32.11,32.14,31.09,3239.92
2024-03-12,32.05,33.25,33.3,31.72,4876.51
2024-03-13,33.25,33.0,33.4,32.8,3424.11
2024-03-14,33.16,32.22,33.3,31.54,3575.99
2024-03-15,32.31,33.4,33.69,31.56,4012.23
2024-03-18,33.45,35.11,35.11,33.4,5458.7
2024-03-19,35.11,34.67,35.43,34.24,4538.76
2024-03-20,34.46,34.86,35.11,34.21,2223.55
2024-03-21,34.87,34.36,34.97,33.79,2576.01
2024-03-22,34.52,33.57,34.8,33.41,3408.49
2024-03-25,33.59,35.1,35.74,33.4,7742.89
2024-03-26,35.88,42.13,42.13,35.88,34587.33
2024-03-27,39.31,37.7,39.98,36.64,28351.83
2024-03-28,37.27,38.46,39.69,36.22,21937.49
2024-03-29,41.36,38.53,41.45,38.51,20347.82
2024-04-01,37.76,38.58,40.4,37.76,16595.59
2024-04-02,38.6,37.0,38.62,36.77,11863.95
2024-04-03,37.05,35.41,37.05,34.97,8901.7
2024-04-08,35.54,33.16,35.54,33.02,8354.81
2024-04-09,33.19,33.32,33.79,33.16,3877.68
2024-04-10,34.0,32.25,34.0,31.38,6489.35
2024-04-11,31.85,32.29,32.81,31.09,3488.98
2024-04-12,32.22,32.13,32.92,32.09,2929.61
2024-04-15,32.07,30.72,32.38,30.29,6937.33
2024-04-16,30.11,31.29,32.61,30.1,8225.13
2024-04-17,32.05,32.53,32.82,31.33,5559.0
2024-04-18,33.04,32.63,33.06,31.64,4354.41
2024-04-19,32.53,31.72,32.53,31.72,3075.93
2024-04-22,30.57,31.09,32.24,30.32,2622.53
2024-04-23,30.59,31.66,31.96,30.59,2234.86
2024-04-24,32.06,32.21,32.49,31.77,2559.8
2024-04-25,32.24,31.99,32.45,31.86,1966.1
2024-04-26,31.89,32.73,32.99,31.57,3609.52
2024-04-29,32.48,34.3,34.3,32.48,4754.68
2024-04-30,34.12,33.39,34.12,32.55,5907.39
2024-05-06,33.57,33.79,34.01,33.21,4346.47
2024-05-07,33.84,34.21,34.55,33.5,3256.75
2024-05-08,34.21,33.4,34.23,33.27,2305.84
2024-05-09,33.46,33.98,34.26,33.42,2076.77
2024-05-10,33.98,33.04,33.98,32.96,2953.65
2024-05-13,32.98,31.72,32.98,31.32,3948.63
2024-05-14,31.73,31.47,32.33,31.38,2547.02
2024-05-15,31.32,31.31,31.81,31.08,2191.88
2024-05-16,31.61,31.06,32.27,30.85,1789.31
2024-05-17,31.26,31.45,31.45,30.88,1874.62
2024-05-20,31.47,32.29,32.39,31.47,3818.77
2024-05-21,32.39,32.11,32.86,31.76,4067.71
2024-05-22,32.12,32.48,32.81,31.8,2489.83
2024-05-23,32.35,31.99,32.47,31.95,2311.71
2024-05-24,31.99,32.13,32.45,31.56,2048.72
2024-05-27,32.53,31.47,32.64,31.07,3925.83
2024-05-28,31.35,31.03,31.58,30.4,1534.6
2024-05-29,31.26,31.57,31.88,31.18,2243.3
2024-05-30,31.57,31.5,31.78,31.23,1354.65
2024-05-31,31.25,31.97,32.0,31.25,1330.55
2024-06-03,32.12,31.33,32.41,30.89,2470.98
2024-06-04,31.48,30.79,31.48,30.62,1929.7
2024-06-05,30.61,30.46,31.41,30.46,1210.38
2024-06-06,31.02,28.14,31.02,27.98,6232.9
2024-06-07,28.71,28.41,28.96,28.04,2624.22
2024-06-11,28.4,29.31,29.42,27.77,2605.52
2024-06-12,30.22,29.88,30.32,28.49,3055.95
2024-06-13,29.55,30.35,30.61,29.53,2709.79
2024-06-14,30.09,30.14,30.24,29.65,1413.73
2024-06-17,30.3,29.68,30.3,29.55,1594.83
2024-06-18,29.7,30.24,30.24,29.61,1028.68
2024-06-19,30.63,29.96,30.63,29.67,1255.91
2024-06-20,29.65,30.26,30.42,29.45,3317.28
2024-06-21,29.89,29.41,30.24,29.26,1925.14
2024-06-24,29.04,27.87,29.44,27.63,2085.59
2024-06-25,27.36,27.67,28.12,27.36,1180.62
2024-06-26,27.59,28.49,28.63,27.16,1782.05
2024-06-27,28.5,27.59,28.76,27.59,2196.32
2024-06-28,27.59,27.85,28.6,27.52,1822.58
2024-07-01,27.71,27.15,28.1,26.6,1935.33
2024-07-02,27.18,26.99,28.11,26.9,1543.63
2024-07-03,27.53,26.65,27.53,26.49,969.49
2024-07-04,27.14,25.1,27.14,25.03,3942.48
2024-07-05,27.49,25.96,27.49,24.64,2486.14
2024-07-08,25.41,25.33,26.08,24.69,1763.26
2024-07-09,25.26,26.16,26.5,25.1,2022.31
2024-07-10,26.16,26.19,26.46,25.77,928.27
2024-07-11,26.17,27.14,27.8,26.17,1884.8
2024-07-12,27.04,27.15,27.9,27.04,1366.01
2024-07-15,26.94,26.06,27.69,26.04,1761.24
2024-07-16,26.37,26.02,26.39,25.52,1249.66
2024-07-17,25.99,25.77,26.2,25.52,659.68
2024-07-18,25.54,25.71,25.72,24.75,1475.12
2024-07-19,25.71,26.35,26.6,25.26,1042.2
2024-07-22,26.33,26.62,26.68,26.29,1283.4
2024-07-23,26.75,25.94,26.86,25.93,1252.34
2024-07-24,26.25,24.86,26.25,24.76,1545.11
2024-07-25,24.81,24.92,25.69,24.57,2109.54
2024-07-26,25.13,25.18,25.77,24.99,2891.46
2024-07-29,25.5,24.37,25.5,24.37,3157.31
2024-07-30,24.37,24.63,24.91,24.12,1060.81
2024-07-31,24.31,25.51,25.57,24.25,3041.94
2024-08-01,26.0,25.55,26.4,25.45,4045.23
2024-08-02,25.55,24.59,25.63,24.35,1818.29
2024-08-05,24.67,23.79,25.0,23.74,2135.75
2024-08-06,23.91,24.28,24.39,23.91,1203.24
2024-08-07,24.14,24.33,24.7,24.14,1695.33
2024-08-08,24.45,24.04,24.45,23.72,1377.72
2024-08-09,24.16,23.84,24.59,23.69,1180.76
2024-08-12,23.98,24.1,24.22,23.66,1047.48
2024-08-13,23.92,24.38,24.38,23.72,817.36
2024-08-14,24.5,24.17,24.5,24.12,684.71
2024-08-15,24.22,24.2,24.59,23.74,940.99
2024-08-16,24.32,24.05,24.66,24.05,843.5
2024-08-19,24.33,23.84,24.33,23.78,1045.88
2024-08-20,24.31,23.62,24.31,23.16,1199.8
2024-08-21,23.14,23.42,23.79,23.14,1094.08
2024-08-22,23.27,22.98,23.55,22.98,858.48
2024-08-23,23.0,22.88,23.1,22.54,1759.23
2024-08-26,22.87,23.31,23.51,22.87,1375.07
2024-08-27,23.42,23.29,23.42,23.07,1086.13
2024-08-28,22.54,23.41,23.74,22.35,1681.23
2024-08-29,22.98,24.19,24.24,22.96,1317.85
2024-08-30,25.12,25.35,25.97,25.12,7454.3
2024-09-02,25.45,24.56,25.45,24.3,3458.1
2024-09-03,24.53,24.48,24.91,24.27,1783.67
2024-09-04,24.26,24.37,24.75,24.25,1238.33
2024-09-05,24.13,24.6,24.78,24.13,1959.21
2024-09-06,24.4,23.72,24.65,23.67,1427.64
2024-09-09,24.06,23.65,24.19,23.51,1446.22
2024-09-10,23.65,23.95,24.19,23.56,1722.6
2024-09-11,24.0,23.52,24.2,23.38,1211.63
2024-09-12,23.84,23.73,24.17,23.65,2381.54
2024-09-13,23.63,22.89,23.74,22.89,2242.06
2024-09-18,22.98,22.5,22.98,22.19,1965.19
2024-09-19,22.68,22.96,23.57,22.41,2199.64
2024-09-20,23.14,22.86,23.28,22.77,801.37
2024-09-23,23.07,23.4,23.4,22.84,1466.98
2024-09-24,22.88,24.05,24.05,22.88,5338.23
2024-09-25,24.1,24.59,25.01,24.1,6020.34
2024-09-26,24.44,25.1,25.11,24.35,5148.57
2024-09-27,25.45,26.59,26.83,25.45,3152.08
2024-09-30,27.57,31.82,31.88,27.57,12122.76
2024-10-08,38.18,35.34,38.18,33.38,21624.24
2024-10-09,33.58,30.68,34.82,30.52,13869.81
2024-10-10,31.11,32.33,33.66,30.58,12705.11
2024-10-11,32.35,30.43,32.99,30.28,6973.76
2024-10-14,30.44,32.69,32.84,29.9,5840.75
2024-10-15,32.94,32.11,33.87,32.1,5491.79
2024-10-16,31.55,31.43,32.27,31.43,2971.11
2024-10-17,32.0,31.33,32.53,31.28,2267.84
2024-10-18,31.67,32.56,33.03,31.12,6967.36
2024-10-21,32.55,33.11,33.66,32.4,6751.83
2024-10-22,33.11,33.12,33.21,32.57,5673.45
2024-10-23,33.12,32.85,33.21,32.6,4211.24
2024-10-24,32.43,32.3,32.84,32.0,2197.48
2024-10-25,32.3,32.79,32.97,32.2,3227.35
2024-10-28,32.41,33.16,33.77,32.41,6078.01
2024-10-29,33.24,32.41,33.24,32.27,3588.74
2024-10-30,31.93,30.89,32.27,30.64,6686.2
2024-10-31,30.83,30.71,31.29,30.44,5521.11
2024-11-01,30.82,29.65,30.82,29.0,7981.73
2024-11-04,29.93,30.6,30.66,29.6,2937.46
2024-11-05,31.1,32.01,32.03,30.23,5126.5
2024-11-06,32.4,31.54,32.4,31.32,4370.37
2024-11-07,31.54,32.21,32.38,30.96,3299.5
2024-11-08,32.47,32.23,32.96,31.81,5249.8
2024-11-11,32.58,34.79,35.12,32.2,11970.32
2024-11-12,35.99,34.0,35.99,33.09,8102.41
2024-11-13,34.36,33.83,34.36,33.08,5713.67
2024-11-14,33.51,32.85,34.23,32.4,4521.8
2024-11-15,33.08,32.11,33.57,31.71,4669.23
2024-11-18,33.43,31.11,33.43,30.73,3878.48
2024-11-19,31.11,31.92,31.98,30.92,3100.64
2024-11-20,31.91,32.18,32.36,31.65,3097.65
2024-11-21,32.28,31.78,32.55,31.41,2568.1
2024-11-22,31.78,29.54,32.0,29.45,5600.62
2024-11-25,30.1,30.68,30.8,29.77,4711.73
2024-11-26,30.69,30.42,31.38,30.25,3847.61
2024-11-27,31.12,30.65,31.12,29.23,4482.33
2024-11-28,30.25,30.16,30.91,29.94,3317.59
2024-11-29,30.25,30.79,31.46,29.86,4634.31
2024-12-02,31.19,31.21,31.3,30.79,4029.96
2024-12-03,31.43,30.73,31.43,30.55,3568.45
2024-12-04,30.76,30.03,31.04,29.69,4095.81
2024-12-05,31.28,30.74,31.28,29.33,5151.87
2024-12-06,30.74,30.67,31.29,30.01,7437.93
2024-12-09,30.79,30.14,31.27,29.65,8704.85
2024-12-10,31.23,31.04,31.83,30.83,8948.09
2024-12-11,30.9,31.67,31.7,30.73,7054.9
2024-12-12,31.73,32.16,32.5,31.36,8510.97
2024-12-13,32.12,31.38,32.32,31.13,4499.96
2024-12-16,31.14,30.68,31.42,30.37,3841.21
2024-12-17,30.54,28.42,30.86,28.32,11115.47
2024-12-18,28.91,28.38,28.91,27.75,4544.5
2024-12-19,28.23,29.0,29.15,27.97,4569.18
2024-12-20,28.66,29.47,29.83,28.48,4696.63
2024-12-23,29.47,27.92,29.47,27.71,5818.94
2024-12-24,27.95,28.48,28.58,27.89,2885.13
2024-12-25,28.23,27.67,28.47,27.33,4625.0
2024-12-26,27.86,28.87,29.44,27.61,5834.66
2024-12-27,28.87,29.02,29.54,28.76,3451.07
2024-12-30,29.3,28.74,29.35,27.99,4254.84
2024-12-31,28.87,27.94,29.04,27.69,5064.83
2025-01-02,27.77,26.67,28.1,26.38,6127.0
2025-01-03,26.72,25.86,26.85,25.63,4523.56
2025-01-06,25.7,26.2,26.28,24.74,3871.35
2025-01-07,26.45,26.64,26.68,25.81,3905.28
2025-01-08,26.54,27.31,27.79,26.21,4769.52
2025-01-09,27.62,27.65,28.5,26.73,3314.25
2025-01-10,28.02,26.9,28.14,26.88,3001.11
2025-01-13,26.2,26.62,26.92,25.98,2348.12
2025-01-14,26.89,28.03,28.2,26.22,4852.42
2025-01-15,28.45,27.6,28.45,27.44,2266.47
2025-01-16,27.2,27.76,28.12,27.2,3510.69
2025-01-17,28.21,27.63,28.21,27.48,2569.39
2025-01-20,27.63,27.88,28.44,27.47,4109.35
2025-01-21,28.13,27.41,28.13,27.14,3983.3
