date,open,close,high,low,volume
2024-01-02,16.65,16.94,17.07,16.61,12678.4
2024-01-03,16.94,16.98,17.18,16.73,9782.4
2024-01-04,16.96,16.96,17.06,16.85,7949.2
2024-01-05,16.99,16.56,17.03,16.43,13422.6
2024-01-08,16.66,16.36,16.66,16.31,12174.65
2024-01-09,16.47,16.46,16.63,16.25,13052.6
2024-01-10,16.54,16.29,16.66,16.19,10822.8
2024-01-11,16.21,16.4,16.46,16.18,11300.8
2024-01-12,16.39,16.33,16.63,16.32,10179.8
2024-01-15,16.33,16.29,16.35,16.14,10112.44
2024-01-16,16.3,16.11,16.39,15.89,11403.0
2024-01-17,16.13,15.66,16.18,15.63,10627.6
2024-01-18,15.66,15.17,15.73,14.82,17255.6
2024-01-19,15.17,14.94,15.43,14.93,11822.2
2024-01-22,15.01,13.88,15.14,13.72,18916.94
2024-01-23,14.03,13.77,14.03,13.41,19348.64
2024-01-24,14.28,13.91,14.35,13.31,20079.0
2024-01-25,13.91,14.44,14.51,13.85,19024.2
2024-01-26,14.56,14.67,14.9,14.43,14343.4
2024-01-29,14.82,13.98,14.82,13.93,14206.74
2024-01-30,14.05,13.42,14.05,13.37,12417.68
2024-01-31,13.47,12.51,13.69,12.49,20729.83
2024-02-01,12.47,12.23,12.64,11.96,22231.6
2024-02-02,12.3,11.44,12.56,10.92,26969.59
2024-02-05,11.47,9.61,11.51,9.27,42027.23
2024-02-06,9.29,9.33,9.88,8.5,38812.19
2024-02-07,9.33,8.41,9.43,8.18,46654.07
2024-02-08,8.33,9.67,9.85,8.31,55684.26
2024-02-19,9.78,10.24,10.46,9.7,37928.73
2024-02-20,10.22,10.33,10.57,9.9,22017.03
2024-02-21,10.25,10.7,11.1,10.12,26083.81
2024-02-22,10.63,11.15,11.16,10.59,24849.8
2024-02-23,11.26,11.78,11.95,11.15,28952.87
2024-02-26,11.84,12.09,12.42,11.62,30955.8
2024-02-27,12.02,12.28,12.3,11.87,23091.21
2024-02-28,12.33,11.31,12.72,11.01,40621.8
2024-02-29,11.83,11.97,12.15,11.32,47619.85
2024-03-01,11.66,11.77,11.95,11.58,37294.36
2024-03-04,11.75,11.46,11.8,11.2,23948.55
2024-03-05,11.36,10.96,11.43,10.93,27016.8
2024-03-06,10.95,11.19,11.32,10.9,17938.6
2024-03-07,11.28,11.23,11.5,11.08,18187.01
2024-03-08,11.23,11.26,11.46,11.05,13468.55
2024-03-11,11.22,11.52,11.52,11.19,15422.64
2024-03-12,11.56,11.8,11.82,11.5,17650.93
2024-03-13,11.78,11.75,11.96,11.64,16135.2
2024-03-14,11.69,11.81,12.04,11.63,20679.45
2024-03-15,11.75,12.18,12.29,11.7,18976.24
2024-03-18,12.2,12.47,12.51,12.2,18898.79
2024-03-19,12.54,12.45,12.75,12.42,18027.28
2024-03-20,12.51,13.02,13.02,12.4,22701.95
2024-03-21,13.16,13.21,13.71,12.66,44762.15
2024-03-22,13.15,13.49,14.59,12.89,55614.59
2024-03-25,13.21,14.42,16.0,12.9,78893.4
2024-03-26,14.08,14.8,15.28,13.44,73492.23
2024-03-27,14.52,16.09,16.77,14.11,108527.72
2024-03-28,15.61,15.89,16.59,15.41,82548.76
2024-03-29,15.71,15.31,16.24,14.92,68106.93
2024-04-01,15.22,15.02,15.27,14.54,60322.82
2024-04-02,14.92,16.91,17.09,14.73,104919.72
2024-04-03,16.23,15.41,16.34,15.41,71467.9
2024-04-08,15.08,14.16,15.13,14.11,50703.68
2024-04-09,14.08,14.27,14.57,14.02,29809.29
2024-04-10,14.21,13.7,14.21,13.48,35882.51
2024-04-11,13.53,13.59,14.04,13.53,23517.12
2024-04-12,13.6,14.07,14.41,13.54,35187.99
2024-04-15,13.97,12.84,14.08,12.52,43651.47
2024-04-16,12.64,12.0,12.71,11.36,35870.79
2024-04-17,12.18,12.87,12.9,12.16,26662.62
2024-04-18,12.79,13.03,13.39,12.73,31412.55
2024-04-19,12.64,13.36,14.23,12.38,47663.98
2024-04-22,13.17,12.54,13.29,12.41,30953.73
2024-04-23,12.46,12.47,12.9,12.37,15892.4
2024-04-24,12.39,13.04,13.24,12.39,20499.0
2024-04-25,13.04,13.4,13.7,12.99,26978.88
2024-04-26,13.29,13.51,13.6,13.02,32221.34
2024-04-29,13.43,13.68,13.86,13.35,29064.26
2024-04-30,13.66,13.4,13.76,13.36,17591.0
2024-05-06,13.54,15.29,15.79,13.54,75486.88
2024-05-07,15.11,16.22,16.22,14.8,91211.89
2024-05-08,15.75,15.41,16.09,15.37,60273.04
2024-05-09,15.41,15.71,16.13,15.13,52802.82
2024-05-10,15.67,14.94,15.67,14.69,43963.09
2024-05-13,14.73,14.36,15.0,14.28,28074.6
2024-05-14,14.35,14.27,14.87,14.12,26748.0
2024-05-15,14.14,14.31,14.55,14.03,23615.65
2024-05-16,14.27,14.52,14.77,14.27,33722.8
2024-05-17,14.51,14.52,14.77,14.24,22181.6
2024-05-20,16.79,17.42,17.42,15.85,97478.79
2024-05-21,17.95,18.43,20.03,17.78,222763.01
2024-05-22,17.88,20.55,21.01,17.68,214441.18
2024-05-23,19.26,21.06,22.12,18.27,224229.42
2024-05-24,19.95,19.58,22.24,19.49,202645.33
2024-05-27,18.52,18.2,19.07,17.78,139292.19
2024-05-28,18.24,17.12,18.55,16.73,133100.67
2024-05-29,16.45,16.84,17.35,16.39,82797.81
2024-05-30,16.59,15.87,17.14,15.79,95056.4
2024-05-31,15.92,15.91,16.07,15.51,67944.8
2024-06-03,15.91,15.46,15.93,15.18,59133.61
2024-06-04,15.4,15.38,15.41,14.99,36073.4
2024-06-05,15.31,16.0,16.11,15.01,89697.16
2024-06-06,15.69,14.48,16.36,14.38,89964.22
2024-06-07,14.48,15.02,15.4,14.33,59327.9
2024-06-11,14.92,14.82,14.92,14.34,46313.8
2024-06-12,14.82,15.67,15.9,14.79,65675.4
2024-06-13,15.65,15.75,16.0,15.21,68320.42
2024-06-14,15.57,15.45,15.88,15.41,39986.64
2024-06-17,15.39,15.08,15.39,15.04,34684.24
2024-06-18,15.11,15.54,15.61,15.11,41180.6
2024-06-19,15.54,15.21,15.64,15.13,29851.44
2024-06-20,15.34,14.7,15.56,14.66,39578.28
2024-06-21,14.54,14.59,14.9,14.18,26851.2
2024-06-24,14.46,13.78,14.48,13.74,36505.6
2024-06-25,13.9,13.92,14.1,13.76,21962.85
2024-06-26,13.99,14.28,14.32,13.63,20500.6
2024-06-27,14.26,13.74,14.4,13.67,26063.4
2024-06-28,13.91,13.63,14.03,13.54,22728.6
2024-07-01,13.74,13.94,13.98,13.46,20707.0
2024-07-02,13.9,13.91,14.06,13.76,16036.0
2024-07-03,13.78,13.55,13.98,13.46,16551.05
2024-07-04,13.55,12.96,13.64,12.9,25638.21
2024-07-05,13.14,13.17,13.32,12.81,17400.0
2024-07-08,13.15,12.79,13.18,12.68,16139.0
2024-07-09,12.76,13.01,13.09,12.37,21992.6
2024-07-10,13.02,12.77,13.09,12.7,14356.0
2024-07-11,13.03,13.4,13.41,13.01,21509.4
